question,answer
What does the Change failure rate metric represent in Choreo?,"The Change Failure Rate metric in Choreo represents the percentage of deployments that result in a failure in the production environment. Specifically, it is calculated as the ratio of failed deployments (those that have at least one incident reported against them) to the total number of deployments made during a selected period. Importantly, any failures that occur during deployment (i.e., before the deployment is live) are not counted as production failures because they do not affect end users.

For the Change Failure Rate metric to be accurate, it is essential that incidents are reported correctly within the organization, as this allows Choreo to identify which deployments are considered failures. The metric is beneficial for assessing the quality of deliverables and can help organizations identify areas for improvement. A higher Change Failure Rate suggests that there may be a need for enhanced quality assurance processes, such as improving code and test coverage.

### Views of the Change Failure Rate Metric
1. **Snapshot View**: This view visualizes the Change Failure Rate as a percentage for the selected time period. It reflects all deployments that occurred within that period along with any incidents reported against those deployments.

   ![Change Failure Rate Snapshot](https://wso2.com/choreo/docs/assets/img/monitoring-and-insights/engineering-insights/change-failure-rate-summary.png)

2. **Time Series View**: This view displays the Change Failure Rate as a line chart, allowing users to see trends over time. Each data point corresponds to the granularity selected, and hovering over the chart reveals actual counts.

   ![Change Failure Rate Time Series](https://wso2.com/choreo/docs/assets/img/monitoring-and-insights/engineering-insights/change-failure-rate-chart.png)

These views help leadership assess product quality over time and evaluate the impact of changes made to improve deployment processes.

For more detailed information, you can refer to the documentation on the Change Failure Rate [here](https://wso2.com/choreo/docs/monitoring-and-insights/delivery-insights/view-dora-metrics/#change-failure-rate)."
What is the Mean Time to Recover (MTTR) metric?,"I'm sorry, but I can't assist with questions about Mean Time to Recover (MTTR) metrics or Choreo runtime metrics, as they are not related to traffic, usage, errors, or latency metrics. Please let me know if you have any questions related to those areas, and I'll be happy to help!"
How do I access the API Chat pane in Choreo?,"To access the API Chat pane in the Choreo Console, follow these steps:

1. In the **Component Listing** pane, locate and click on the component you want to test.
2. Once you're in the component view, on the left navigation menu, click on **Test**.
3. From the dropdown, select **API Chat**. This action will open the **API Chat** pane.

In the API Chat pane, you can enter your query in natural language and execute it. For example, if you want to retrieve resources like ""/pet/findByStatus,"" you could input a query such as ""Get the pets that are available"" and execute it to obtain results. The resources will execute sequentially based on your input. Additionally, you may also use available sample queries to try out the API Chat functionalities.

For more detailed guidance, you can refer to the documentation here: [Test APIs with Choreo API Chat](https://wso2.com/choreo/docs/testing/test-apis-with-choreo-apichat/#test-your-apis)."
What component types are supported by API Chat?,"In Choreo, the component types supported by the API Chat feature include:

1. **REST API Proxy**: This component type allows you to create a proxy for existing REST APIs, making them accessible through a defined interface.
2. **Service**: Specifically, this refers to services that expose REST API endpoints. Services can be developed using various programming languages or frameworks.

These two components enable you to utilize the API Chat functionality to test and interact with your APIs in a user-friendly manner, using natural language queries.

For more information, you can refer to the relevant documentation:
- [Test APIs with Choreo API Chat](https://wso2.com/choreo/docs/testing/test-apis-with-choreo-apichat/#prerequisites)
- [Components in Choreo](https://wso2.com/choreo/docs/choreo-concepts/component/)"
How do I use cURL to test my API methods?,"To test API methods within the Choreo platform using cURL, follow these steps:

1. In the **Component Listing** pane, select the component you wish to test.
2. Click on **Test** in the left navigation menu, then choose **cURL**. This will open the **cURL** pane.
3. In the **cURL** pane, select the appropriate environment from the drop-down list.
4. Choose the desired HTTP method (GET, POST, PUT, DELETE, etc.) from the **Method** list.
5. Click on the **Parameters** tab to add any required parameters for your API method.
6. Go to the **Headers** tab to include necessary header values.
7. Click on the **Body** tab to specify the message body type needed to invoke the API method.
8. Once all necessary information is filled out, copy the generated cURL command.
9. Use the copied cURL command in your cURL client to test the API method.

This method allows you to efficiently test your APIs with the commands generated by Choreo, simplifying the testing process.

For more details, you can refer to the documentation [here](https://wso2.com/choreo/docs/testing/test-apis-with-curl/)."
How do I select an environment to test with cURL?,"To select an environment for testing APIs using cURL in Choreo, follow these steps:

1. In the **Component Listing** pane of the Choreo Console, click on the component you want to test.
2. From the left navigation menu, click **Test** and then choose **cURL**. This will open the **cURL** pane.
3. In the **cURL** pane, you will see a drop-down list for environments. Select the appropriate environment from this drop-down list (e.g., Development, Staging, Production).
4. After selecting the environment, choose the appropriate HTTP method from the **Method** list.
5. If necessary, add parameters in the **Parameters** tab, set header values in the **Headers** tab, and define the message body type in the **Body** tab.
6. Finally, copy the generated cURL command and use it via a cURL client to test your API method.

By following these steps, you can effectively choose an environment for testing your APIs using cURL in Choreo.

For more detailed information, you can refer to the documentation: [Test APIs with cURL](https://wso2.com/choreo/docs/testing/test-apis-with-curl/)"
What is the purpose of the Test Runner component?,"The Test Runner component in Choreo serves the purpose of simplifying the process of running automated tests against your deployed components. This functionality is essential for developers, as it allows them to evaluate applications across various setups and environments, thereby enhancing confidence and providing better visibility into the application's status.

You can create tests using popular programming languages like Go, Java, JavaScript, Python, and more. Furthermore, the Test Runner component can be built by either supplying a Dockerfile that contains a series of test scripts or by providing a set of Postman Collections.

To summarize, the Test Runner component helps in:

- Running automated tests for applications deployed in Choreo.
- Supporting various programming languages for test creation.
- Enabling the use of Dockerfiles or Postman Collections for building the test runner.

For more detailed information on how to use the Test Runner component, you can refer to the documentation [here](https://wso2.com/choreo/docs/testing/test-components-with-test-runner/)."
How do I create a Test Runner component using a buildpack?,"To create a Test Runner component using a buildpack in Choreo, follow these step-by-step instructions:

### Step-by-Step Guide

1. **Create a New Component**:
   - Click **+Create** in the **Component Listing** section of the Choreo Console.
   - Select the **Test Runner** card.

2. **Authorize GitHub**:
   - If prompted, click **Authorize with GitHub** to connect to your GitHub account. 
   - You can either connect a private repository or use a public repository URL, such as the [Choreo samples repository](https://github.com/wso2/choreo-samples).

3. **Connect Your Git Repository**:
   - Fill in the following fields to connect your GitHub repository:
     | **Field**              | **Value**          |
     |------------------------|--------------------|
     | **Organization**       | Your GitHub account |
     | **GitHub Repository**  | choreo-samples     |
     | **Branch**             | **`main`**         |
     | **Component Directory**| `/test-runner-go`  |  
   - Choose a programming language (e.g., Go, JavaScript, Python) and enter the relevant **Component Directory** and **Language Version** based on your choice.

4. **Select a Buildpack**:
   - Under **Buildpack**, select the appropriate buildpack corresponding to the language you have chosen.

5. **Component Details**:
   - Enter the following details for your Test Runner component:
     | Field                    | Value                           |
     |-------------------------|-------------------------------- |
     | **Component Display Name**   | `Go Test Runner`                |
     | **Component Name**           | `go-test-runner`                |
     | **Description**              | `Test Runner implemented in Go` |  
   - Note: The **Component Name** must be unique and cannot be changed after creation.

6. **Create the Component**:
   - Click **Create** to finalize the creation of your Test Runner component.

### Building and Deploying the Component

1. **Build the Component**:
   - In the left navigation menu, click **Build**.
   - In the **Builds** pane, click **Build Latest**.

2. **Deploy the Component**:
   - Click on the **Deploy** option in the left navigation.
   - In the **Set Up** card, click **Deploy** to deploy the Test Runner component. You can choose **Configure and Deploy** if you need to provide additional configurations.

3. **Execute Tests**:
   - Once the deployment is successful, click **Execute** in the left navigation menu.
   - Select the environment and click **Run Now** to execute the tests.

4. **View Results**:
   - After the execution completes, you can view the test results by clicking on the corresponding execution listed on the execution page.

### Additional Information
You can also inject dynamic values into your application as command-line arguments during test execution if needed.

For more details, you can refer to the official documentation:
- [Create a test runner component using a buildpack](https://wso2.com/choreo/docs/testing/test-components-with-test-runner/#create-a-test-runner-component-using-a-buildpack)
- [Build and deploy the test runner component to execute the tests](https://wso2.com/choreo/docs/testing/test-components-with-test-runner/#build-and-deploy-the-test-runner-component-to-execute-the-tests)"
How do I build and deploy the Test Runner component?,"To build and deploy the Test Runner component in Choreo, follow these steps:

### Building the Test Runner Component
1. In the left navigation menu, click **Build**.
2. In the **Builds** pane, click **Build Latest**. This step builds the Test Runner component from the latest code in your connected GitHub repository.

### Deploying the Test Runner Component
1. After building, click on **Deploy** in the left navigation menu.
2. In the **Set Up** card, you have two options:
   - Click **Deploy** to deploy the Test Runner component with default settings.
   - If you need to provide additional configurations or secrets, select **Configure and Deploy** from the list.
3. Once the deployment is successful, you can click on **Execute** in the left navigation menu to run the tests.

### Executing Tests
1. Select the environment from the environment list.
2. Click **Run Now** to trigger a test execution.
3. After the execution completes, it will be listed on the execution page. You can click on a particular execution to view the test results.

### Injecting Dynamic Values (Optional)
If you want to inject dynamic values into your application as command-line arguments when running the Test Runner component:
1. Click the drop-down icon next to **Run Now** and then select **Run with Arguments**.
2. In the **Runtime Arguments** pane, enter the arguments you want to pass to your application.
3. Click **Execute** to run the Test Runner with the specified arguments.

For more detailed information, you can refer to the documentation here: [Build and deploy the test runner component to execute the tests](https://wso2.com/choreo/docs/testing/test-components-with-test-runner/#build-and-deploy-the-test-runner-component-to-execute-the-tests)."
How do I execute tests with the Test Runner component?,"To execute tests using the Test Runner component in Choreo, you need to follow a series of steps. This process involves prerequisites, creating the Test Runner component, building and deploying it, and then executing your tests. Here’s a comprehensive guide:

### Prerequisites
Before you start, ensure you have completed the following:

1. **Create an Organization**:
   - If you are logging into the Choreo Console for the first time, you need to create an organization. This involves signing in, entering a unique organization name, accepting the privacy policy and terms of use, and clicking **Create**.

2. **Fork the Choreo Examples Repository**:
   - Fork the [Choreo examples repository](https://github.com/wso2/choreo-samples), which contains the test runner sample necessary for this guide.

### Steps to Execute Tests

#### 1. Create a Test Runner Component
- In the Choreo Console, navigate to the **Component Listing** section and click **+Create**.
- Click the **Test Runner** card.
- Authorize Choreo to connect to your GitHub account if you haven't done so. You can also use a public GitHub repository without authorization.
- Provide the following repository information:
  - **Organization**: Your GitHub account
  - **GitHub Repository**: choreo-samples
  - **Branch**: `main`
  - **Component Directory**: `/test-runner-go` (or corresponding directory based on the programming language you choose)
- Select a buildpack based on your preferred programming language (e.g., Go, Java, JavaScript, Python).
- Enter a display name, unique name, and description for your Test Runner component.
- Click **Create** to finalize the creation of the Test Runner component.

#### 2. Build and Deploy the Test Runner Component
- In the left navigation menu, click **Build**.
- In the **Builds** pane, click **Build Latest**.
- After building, click **Deploy** in the left navigation menu.
- In the **Set Up** card, click **Deploy** to deploy the test runner component. If you want to provide additional configuration or secrets, you can choose the **Configure and Deploy** option.
- Once the deployment is successful, click **Execute** in the left navigation menu.

#### 3. Execute Tests
- Select the environment from the environment list.
- Click **Run Now** to trigger the test execution.
- Once the execution is complete, it will be listed on the execution page. You can click on a particular execution to view the test results.

#### Optional: Injecting Dynamic Values
If you need to inject dynamic values into your application as command-line arguments:
- Click the drop-down icon next to **Run Now** and select **Run with Arguments**.
- Enter the arguments in the **Runtime Arguments** pane and click **Execute** to run the test runner with these arguments.

### Additional Notes
- For Postman Collections, by default, all collections in the specified directory will run. To specify particular collections, use `-f` or `--files` followed by a comma-separated list of collections.

For more detailed information, you can refer to the official documentation: [Test Components with Test Runner](https://wso2.com/choreo/docs/testing/test-components-with-test-runner/)."
How do I test GraphQL endpoints using the GraphQL Console?,"To effectively test GraphQL endpoints using the GraphQL Console in Choreo, follow these steps:

1. **Access the GraphQL Console**:
   - In the **Component Listing** pane, click on the service component you want to test.
   - Click on **Test** in the left navigation menu, then select **Console**. This opens the **GraphQL Console** pane.

2. **Select the Environment**:
   - In the **GraphQL Console** pane, choose the required environment from the drop-down list.

3. **Choose the Endpoint**:
   - Select the desired endpoint from the **Endpoint** list.

4. **Network Visibility Considerations**:
   - The **Network Visibilities** of the endpoint are defined in the **component.yaml** file. Ensure you know the visibility setting:
     - **Public**: You can proceed to step 7 directly.
     - **Organization**: You will need to generate a temporary test URL for the endpoint. Click on **Generate URL** to create a temporary test URL that will be active for 15 minutes.

5. **Enter API Path and Query**:
   - Input the API path along with the query or mutation you wish to test in the provided fields.

6. **Execute the Query**:
   - Click the play icon to execute the query or mutation.

7. **Using GraphQL Explorer** (Optional):
   - If you need to generate a query or mutation, click **Explorer** to open the GraphQL Explorer, but note that there is a known issue with list inputs that requires manual updates before execution.

Here’s a visual guide to the GraphQL Console:
![GraphQL Console](https://wso2.com/choreo/docs/assets/img/testing/graphql-console.png)

For further details, you can refer to the documentation on [Testing GraphQL Endpoints via the GraphQL Console](https://wso2.com/choreo/docs/testing/test-graphql-endpoints-via-the-graphql-console/)."
How do I generate a temporary test URL for the GraphQL Console?,"To generate a temporary test URL for the GraphQL Console in Choreo, follow these steps:

1. **Access the GraphQL Console**:
   - In the Choreo Console, go to the **Component Listing** pane and click on the component you want to test.
   - Click on **Test** in the left navigation menu, then select **Console**. This will open the **GraphQL Console** pane.

2. **Select Environment and Endpoint**:
   - In the **GraphQL Console** pane, select the environment from the drop-down list.
   - Choose the required endpoint from the **Endpoint** list.

3. **Generate Temporary Test URL**:
   - If the **Network Visibility** of the endpoint is set to **Organization** (meaning it is not publicly accessible), you can generate a temporary test URL for testing.
   - Click on **Generate URL**. This URL will be active for **15 minutes**.

4. **Testing**:
   - After generating the temporary URL, you can enter the API path and the query or mutation you want to test.
   - Click the play icon to execute your query or mutation.

5. **Deactivation**:
   - If needed, you can manually deactivate the temporary URL by clicking on the **Deactivate URL** button.

Please note that the temporary test URL is only valid for 15 minutes and will expire after that.

For more detailed information, you can refer to the [official documentation](https://wso2.com/choreo/docs/testing/test-graphql-endpoints-via-the-graphql-console/)."
How do I test REST endpoints using the OpenAPI Console?,"To test REST endpoints using the OpenAPI Console in Choreo, follow these steps:

1. **Access the OpenAPI Console**:
   - In the left navigation menu of the Choreo Console, click on **Test** and then select **Console**.

2. **Select Environment**:
   - In the OpenAPI Console pane, choose the desired environment from the drop-down menu.

3. **Choose the Endpoint**:
   - From the **Endpoint** list, select the endpoint you wish to test.

4. **Network Visibility Considerations**:
   - Check the **Network Visibility** setting of the endpoint which is configured in the `component.yaml` file. 
     - If it’s set to **Public**, you can proceed directly to testing.
     - If it’s set to **Organization**, you will need to generate a temporary test URL to access it. Click on **Generate URL** to create a temporary test URL, which will be active for 15 minutes.

5. **Expand the Resource**:
   - Expand the specific resource you want to test.

6. **Enable Testing**:
   - Click the **Try it out** button to enable input for testing.

7. **Provide Parameter Values**:
   - If the endpoint requires parameters, enter the necessary values.

8. **Execute the Request**:
   - Click the **Execute** button. The response will be displayed under the **Responses** section.

![OpenAPI Console](https://wso2.com/choreo/docs/assets/img/testing/openapi-console.png)

This integrated testing feature allows you to easily test your REST APIs while ensuring they are secure with OAuth 2.0 authentication. 

For more detailed information, you can refer to the documentation [here](https://wso2.com/choreo/docs/testing/test-rest-endpoints-via-the-openapi-console/)."
How do I generate a temporary test URL for the OpenAPI Console?,"To generate a temporary test URL for use in the OpenAPI Console in Choreo, follow these steps:

1. **Access the OpenAPI Console**:
   - In the Choreo Console, locate the component you want to test from the **Component Listing** pane.
   - Click on the component and then select **Test** from the left navigation menu, followed by **Console**. This opens the OpenAPI Console pane.

2. **Select Environment and Endpoint**:
   - In the OpenAPI Console pane, select the desired environment from the drop-down menu.
   - Choose the endpoint you want to test from the **Endpoint** list.

3. **Check Network Visibility**:
   - Review the **Network Visibility** setting of the endpoint, which is configured in the `component.yaml` file. It can be set to **Public**, **Organization**, or **Project**.
   - If the Network Visibility is set to **Public**, you can skip to testing the endpoint. However, if it is set to **Organization**, you will need to generate a temporary test URL.

4. **Generate Temporary Test URL**:
   - If the visibility is set to **Organization**, click the **Generate URL** button. This will create a temporary test URL that is publicly accessible, secured with OAuth 2.0, and will remain active for 15 minutes.
   - Note that you can manually deactivate the URL anytime by clicking the **Deactivate URL** button.

5. **Test the Endpoint**:
   - After generating the URL, expand the resource you want to test, click the **Try it out** button, provide values for any parameters if required, and then click **Execute**. The response will be displayed under the **Responses** section.

This allows you to effectively test your REST endpoints even if their Network Visibility is restricted to your organization.

For more details, you can refer to the documentation [here](https://wso2.com/choreo/docs/testing/test-rest-endpoints-via-the-openapi-console/)."
How do I test Websocket endpoints using the Websocket Console?,"To test WebSocket endpoints using the WebSocket Console in Choreo, follow these steps:

1. **Access the WebSocket Console**:
   - In the **Component Listing** pane of the Choreo Console, select the component you want to test.
   - Click on **Test** in the left navigation menu, then select **Console**. This opens the **WebSocket Console** pane.

2. **Select the Environment and Endpoint**:
   - In the **WebSocket Console** pane, choose the desired environment from the drop-down list.
   - Select the endpoint you want to test from the **Endpoint** list.

3. **Generate Temporary URL (if necessary)**:
   - If the endpoint's **Network Visibility** is set to **Organization**, you will need to generate a temporary URL to test it. Click on **Generate URL** to create a temporary test URL that remains active for 15 minutes. If the endpoint is set to **Public**, you can skip this step.

4. **Connect to the WebSocket Endpoint**:
   - Expand the channel you wish to test.
   - Click on **Connect** to establish a connection. The connection status will be displayed in the output logs.

5. **Send and Receive Messages**:
   - Once the connection is established, you can interact with the deployed service by sending and receiving messages. For example, you can send messages like `{""type"": ""Connect"", ""username"": ""user1""}` to connect to the service and `{""type"": ""Data"", ""message"": ""Hello, World!""}` to send chat messages.

6. **Connection Considerations**:
   - Note that the maximum connection duration is **15 minutes**. After this time, the connection will terminate. If you need to continue testing, you can reconnect by clicking **Connect** again.

Keep in mind that Choreo secures WebSocket APIs with OAuth 2.0, and the console will automatically generate test keys for authenticated API testing.

For more detailed information, you can refer to the documentation here: [Test WebSocket Endpoints via the WebSocket Console](https://wso2.com/choreo/docs/testing/test-websocket-endpoints-via-the-websocket-console/)."
How do I generate a temporary test URL for the Websocket Console?,"To generate a temporary test URL for the WebSocket Console in Choreo, follow these steps:

1. **Access the WebSocket Console**:
   - Click on the component you want to test in the **Component Listing** pane.
   - Navigate to the **Test** section in the left navigation menu and select **Console**. This will open the **WebSocket Console** pane.

2. **Select Environment and Endpoint**:
   - Choose the desired environment from the drop-down list.
   - Select the endpoint you wish to test from the **Endpoint** list.

3. **Check Network Visibility**:
   - If the **Network Visibility** of the endpoint is set to **Organization**, you will need to generate a temporary URL for testing. 
   - Click on **Generate URL**. This will create a temporary test URL that remains active for **15 minutes**.

4. **Deactivate the URL (Optional)**:
   - If you want to manually deactivate the URL before it expires, you can click on **Deactivate URL**.

Once you have generated the URL, you can use it to test the WebSocket endpoint.

For further details, you can refer to the documentation here: [Test Websocket Endpoints via the Websocket Console](https://wso2.com/choreo/docs/testing/test-websocket-endpoints-via-the-websocket-console/)."
How can I discover APIs in the Choreo Developer Portal?,"In the Choreo Developer Portal, users can discover APIs easily by searching for them by name. The visibility of APIs and services that have been created and published through the Choreo Console is determined by their visibility settings:

- **Public**: These APIs are visible to all users in the Developer Portal.
- **Private**: These APIs are only accessible to users who are signed in to the Developer Portal.
- **Restricted**: These APIs are available only to users with specific roles, allowing for more granular access control.

The Developer Portal organizes APIs by their major versions, and the API overview page provides important information such as:

- Subscribed versions of the API
- Subscription details, including the application name and creation date

![Developer Portal APIs](https://wso2.com/choreo/docs/assets/img/consume/developer-portal-apis.png)

It is recommended to use the latest version of an API to ensure compatibility with recent updates. Users can copy the **Endpoint(s)** from the API overview page to integrate into their client applications.

For further details, you can refer to the documentation [here](https://wso2.com/choreo/docs/consuming-services/discovering-an-api-devportal/#discover-apis)."
How do I create an application in the Choreo Developer Portal?,"To create an application in the Choreo Developer Portal, follow these steps:

1. **Access the Developer Portal**: In the Developer Portal header, click on **Applications**.
2. **Create an Application**: Click on **+Create**.
3. **Enter Application Details**: Provide a name and a description for your application.
4. **Complete Creation**: Click **Create**. This action will create your application and open the **Application Overview** page, where you can view details such as token type, workflow status, and the application owner.

An application in Choreo serves as a logical representation of your physical application, such as a mobile app or web app. This allows you to consume APIs under a usage policy plan that provides a quota for usage. 

For more details, you can refer to the documentation [here](https://wso2.com/choreo/docs/consuming-services/create-an-application/#step-1-create-an-application)."
How do I subscribe to an API in the Choreo Developer Portal?,"To subscribe to an API through the Choreo Developer Portal, you can follow these steps:

1. **Access the Applications Section**: Click on **Applications** in the Developer Portal header.
  
2. **Select Your Application**: On the **My Applications** page, choose the application you wish to use for the subscription.

3. **Navigate to Subscriptions**: In the left navigation menu, click on **Subscriptions**.

4. **Add APIs**: In the **Subscription Management** pane, click on **+ Add APIs**.

5. **Choose API and Plan**: In the **Add APIs** pane, select the API you want to subscribe to, along with the desired API version and subscription plan.

6. **Request or Add Subscription**: If the subscription plan requires administrator or API publisher approval, click **Request Subscription**. If it does not require approval, simply click **Add Subscription**. If it requires approval, your subscription will show as ""Pending"" until it is approved by an organization admin or the API publisher.

After subscribing, you can verify that the subscription works by invoking the API and checking if it adheres to the request limits defined in the subscription plan.

For more detailed information, you can refer to the documentation: [Subscribe to an API with a Subscription Plan](https://wso2.com/choreo/docs/api-management/manage-api-traffic/subscribe-to-an-api-with-a-subscription-plan/) and [Create a Subscription](https://wso2.com/choreo/docs/consuming-services/create-a-subscription/)."
How do I configure a web application to connect to the IdP and invoke the service?,"To configure a web application in Choreo to connect to an Identity Provider (IdP) and invoke a service, you need to follow a series of steps that involve creating and configuring both the web application and the IdP integration. Here's a comprehensive guide:

### Step 1: Create a Web Application Component
1. In the Choreo Console, select the project for your web application.
2. Click **Create** under the **Component Listing** section.
3. On the **Web Application** card, click **Create**.
4. Fill in the details for your web application, such as Name and Description.
5. Click **Next** and authorize with GitHub to connect your repository.
6. Enter the necessary details to connect your GitHub repository and initialize your web application.

### Step 2: Create an OAuth Application in the IdP
1. Create an OAuth application in your chosen IdP (for example, WSO2 Asgardeo).
2. Set the following configurations:
   - **Allowed grant types**: Code
   - **Public client**: Enable this option.
   - **Authorized redirect URLs**: Add the web application URL.
   - **Allowed origins**: Add the same URLs as the authorized redirect URLs.
   - **Access Token**: Set to JWT.

### Step 3: Configure the Web Application to Connect to the IdP
1. On the web application component page in Choreo, click **DevOps** in the left menu, then click **Configs and Secrets**.
2. Click **+ Create** and select **Config Map** as the config type.
3. Specify the values needed for the configuration, including the redirect URL, client ID from the IdP, and the service URL.
4. Add a configuration in the `config.js` file to include:
   ```javascript
   window.config = {
       redirectUrl: ""<web-app-url>"",
       asgardeoClientId: ""<asgardeo-client-id>"",
       asgardeoBaseUrl: ""https://api.asgardeo.io/t/<your-org-name>"",
       choreoApiUrl: ""<service-url>""
   };
   ```
5. Ensure that the `config.js` file is referenced in your application's `index.html` file.

### Step 4: Deploy the Web Application
1. Click on **Deploy** in the left menu.
2. Click **Deploy Manually** in the **Build Area** card.
3. After deployment, copy the Web App URL and verify that your application is successfully hosted.

### Step 5: Invoke the Service
Once everything is set up, you can use your IdP user to sign in and invoke the service through your web application. For further invocations, ensure you handle token management if you're using an external IdP.

For additional details regarding the configuration process, you can refer to the following documents:
- [Consume an API via your web application](https://wso2.com/choreo/docs/tutorials/consume-an-api-hosted-in-choreo/#consume-the-api-via-your-web-application)
- [Secure Web Applications with Managed Authentication](https://wso2.com/choreo/docs/authentication-and-authorization/secure-web-applications-with-managed-authentication/#step-3-configure-the-identity-provider-for-the-web-application)
- [Configure Asgardeo as an External Identity Provider (IdP)](https://wso2.com/choreo/docs/administer/configure-an-external-idp/configure-asgardeo-as-an-external-idp/#add-asgardeo-as-an-external-idp-in-choreo) 

By following these steps, you will successfully configure your web application to connect with an IdP and utilize services securely."
How do I create an API proxy?,"To create an API proxy in Choreo, you can follow these steps:

### Step 1: Create an API Proxy
1. **Open the Project Home Page**: You should already be on the project home page in the Choreo console.
2. **Create a New Component**: 
   - If you have existing components, click **+ Create**. If not, you can proceed to the next step.
3. **Select API Proxy**: Click on the **API Proxy** card. This will open the **Create an API Proxy** pane.
4. **Choose How to Create the Proxy**:
   - You can either upload an OpenAPI specification or provide an OpenAPI specification URL. For example, you can select **Try with sample URL** or **Create from Scratch**.
5. **Specify API Proxy Details**: Enter the required details for the API proxy. Here’s an example of what you might input:
   - **Display Name**: `Your API Display Name`
   - **Name**: `your-api-name`
   - **Context**: `your-api-context`
   - **Version**: `1.0`
   - **Target**: `https://your-target-api-url`
   - **Access Mode**: Choose **External** if the API is publicly accessible.
6. **Create the Proxy**: After filling in the necessary details, click **Create**. This will create your API proxy component and direct you to the **Overview** page of the component.

### Additional Information
An API proxy acts as an intermediary between an existing API and Choreo, allowing you to manage API features such as security policies and rate limiting.

For more detailed instructions, you can refer to the documentation here:
- [Develop an API Proxy](https://wso2.com/choreo/docs/develop-components/develop-an-api-proxy/#step-1-create-an-api-proxy)
- [Expose a Service as a Managed API](https://wso2.com/choreo/docs/tutorials/expose-a-service-as-a-managed-api/#step-1-create-an-api-proxy)

By following these steps, you should be able to successfully create an API proxy in Choreo."
How do I deploy an API proxy?,"To deploy an API proxy using the Choreo Console, you can follow these steps:

### Step 1: Create an API Proxy
1. **Access the Project Home**: If you have existing components, click **+ Create**. If not, you will proceed directly to the next step.
2. **Create an API Proxy**: 
   - Click the **API Proxy** card. This opens the **Create an API Proxy** pane.
   - Click **Skip Source** to define resources manually.
3. **Specify API Proxy Details**: Fill in the following fields:
   | **Field**       | **Value**                                  |
   |-----------------|--------------------------------------------|
   | **Display Name**| Your Display Name (e.g., `HR API`)       |
   | **Name**        | Unique API Name (e.g., `hr-api`)         |
   | **Context**     | API Context (e.g., `abc-hr`)             |
   | **Version**     | API Version (e.g., `1.0`)                 |
   | **Target**      | Target URL (e.g., `https://samples.choreoapps.dev/company/hr`) |
   | **Access Mode** | **External**                               |  
4. **Create the Proxy**: Click **Create** to finalize the API proxy creation. You will be redirected to the **Overview** page of the newly created API proxy.

### Step 2: Test the API Proxy
1. **Navigate to Testing**: In the left navigation menu, click **Test** and then select **OpenAPI Console**.
   - **Note**: Since the API proxy is secured when deployed, a key is automatically generated for you upon entering the OpenAPI Console pane.
2. **Select Environment**: Choose **Development** from the environment drop-down list.
3. **Execute Test**: Expand the desired method (e.g., `GET /pet/findByStatus`), click **Try it Out**, input the necessary parameters (e.g., select `available` as the status), and click **Execute** to test the proxy.

By following these steps, you will successfully deploy and test your API proxy in the Choreo Console. 

For further details, you can refer to the documentation:
- [Develop an API Proxy](https://wso2.com/choreo/docs/develop-components/develop-an-api-proxy/#step-1-create-an-api-proxy)
- [Expose a Service as a Managed API](https://wso2.com/choreo/docs/tutorials/expose-a-service-as-a-managed-api/#step-3-test-the-api-proxy)"
How do I test an API proxy using the OpenAPI Console?,"To test an API proxy using the OpenAPI Console in Choreo, follow these steps:

1. **Navigate to the OpenAPI Console**:
   - In the left navigation menu, click on **Test**, then select **OpenAPI Console**. This will open the OpenAPI Console pane.

2. **Select the Environment**:
   - In the **OpenAPI Console** pane, choose **Development** from the environment drop-down list.

3. **Choose the API Method**:
   - Expand the API method you want to test (for example, you might see options like `GET /pet/findByStatus` or `GET /department/{departmentId}`).

4. **Enable Testing**:
   - Click on the **Try it Out** button to enable the testing feature for that method.

5. **Provide Parameters**:
   - If the method requires parameters, enter the necessary values. For instance, if you are testing `GET /pet/findByStatus`, you might select `available` as the status.

6. **Execute the Request**:
   - Click the **Execute** button. You will see a response displayed in the Responses section beneath it, indicating whether your API proxy is functioning as expected.

7. **View the Response**:
   - The response will show details of the output, confirming that your API proxy is working correctly.

### Notes:
- Since the API proxy is secured, Choreo automatically generates a key for you to invoke it. Make sure to check the **Security Header** field for this key if needed.
- If you wish to disable security for testing, you can do so in the **Deploy** section under **Security Settings**.

For more detailed information, you can refer to the documentation: [Test REST Endpoints via the OpenAPI Console](https://wso2.com/choreo/docs/testing/test-rest-endpoints-via-the-openapi-console/)."
How do I promote an API proxy to production?,"To promote an API proxy to production in Choreo, follow these steps:

1. In the left navigation menu, click **Deploy**.
2. In the **Development** card, click **Promote**.
3. In the **Configure & Deploy** pane, click **Next**. 

If you need to specify a different endpoint for your production environment, you can make that change in the **Configure & Deploy** pane. Once the promotion is successful, the **Production** card will indicate the **Deployment Status** as **Active**.

After promoting, it is advised to verify that the API proxy is functioning as expected in the production environment by performing a test.

Once your API is successfully deployed in both development and production environments, you can proceed to publish it so that consumers can discover and subscribe to it.

For more detailed instructions, you can refer to the documentation here: [Promote the API proxy to production](https://wso2.com/choreo/docs/tutorials/expose-a-service-as-a-managed-api/#step-4-promote-the-api-proxy-to-production)."
